File Path: C:\Users\Prof\Desktop\Ghirardini\Test Run 83 06-11-2019 09 54 36\DAQ- Crosshead; … - (Timed).txt   
Test: MTS EM Tension (Extensometer-Crosshead_limit)_concli_11032019
Test Run: Test Run 83
Date: 06/11/2019 09:45:38


_Extension 	_Load 	_Time 	_Strain1 
mm	kN	sec	mm
-0,000978064008450019	0,0116459608078003	0,129999995231628	0,00385194562113611
-0,00209585164157033	0,0130041341781616	0,200000002980232	0,00439153336628806
-0,00312049019157712	0,0144597101211548	0,259999990463257	0,00480368407806964
-0,0042848523662542	0,0158936433792114	0,330000013113022	0,00521722358826082
-0,00540263954462716	0,0174439010620117	0,400000005960464	0,00551542689208873
-0,00633412946626777	0,0186584186553955	0,46000000834465	0,00586549367653788
-0,00749849095882382	0,0202538585662842	0,529999971389771	0,00606073945164098
-0,00870942767505767	0,0218549385070801	0,600000023841858	0,00661298918203101
-0,00978064053924754	0,0232696132659912	0,660000026226044	0,00686800285620848
-0,0109450029412983	0,0247676963806152	0,730000019073486	0,00730984584151884
-0,0120627901196713	0,0263422203063965	0,800000011920929	0,00761098226575996
-0,0129942800413119	0,0277529697418213	0,860000014305115	0,0080420450103702
-0,0141586415338679	0,0291956348419189	0,930000007152557	0,00850868764246115
-0,0153695782501018	0,0309732761383057	1	0,00898446614883142
-0,0163942168001086	0,0323420715332031	1,05999994277954	0,00918150544748642
-0,0175585792021593	0,0338631858825684	1,12999999523163	0,00968768836173695
-0,0186763663805323	0,0351422996520996	1,20000004768372	0,00986996928986628
-0,0196078563021729	0,0363573799133301	1,25999999046326	0,0103530064734514
-0,020818792108912	0,0378062515258789	1,33000004291534	0,0107002133518108
-0,0220297297346406	0,0399890594482422	1,39999997615814	0,0109692127807648
-0,0230543664656579	0,0412276153564453	1,46000003814697	0,0113438845801284
-0,0241721554630203	0,0425037002563477	1,52999997138977	0,011954802175751
-0,0252899408224039	0,0443618507385254	1,60000002384186	0,0122570727398852
-0,0262680077867117	0,0454094886779785	1,6599999666214	0,0123909567264491
-0,027432368369773	0,0468316535949707	1,73000001907349	0,0129149502754444
-0,0286433041765122	0,048554069519043	1,79999995231628	0,0132235727505758
-0,0296679445455084	0,0500049057006836	1,86000001430511	0,0137276747409487
-0,0307857335428707	0,0512477111816406	1,92999994754791	0,0140487454700633
-0,0318569436785765	0,0528512344360352	2	0,0144081504913629
-0,0328350070049055	0,0540505180358887	2,05999994277954	0,0145909007187583
-0,034045944630634	0,0557407455444336	2,13000011444092	0,0149588850035798
-0,0352568822563626	0,0574532127380371	2,20000004768372	0,0154905628733104
-0,0362349455826916	0,0587542114257813	2,25999999046326	0,0157438080350403
-0,0373527327610645	0,0602111740112305	2,32999992370605	0,0163015556609025
-0,0384705199394375	0,0616684265136719	2,40000009536743	0,0165450892382069
-0,0394485869037453	0,0628123626708984	2,46000003814697	0,0169282338902121
-0,040659520891495	0,0642549591064453	2,52999997138977	0,0174103715835372
-0,0418704548792448	0,0659072265625	2,59999990463257	0,017754262444214
-0,0428485182055738	0,0673572235107422	2,66000008583069	0,0178768241312355
-0,0439663090219256	0,0687230606079102	2,73000001907349	0,018445814930601
-0,0450840962002985	0,0703802261352539	2,79999995231628	0,0189168531505857
-0,0461087329313159	0,0717723236083984	2,85999989509583	0,0189965212484822
-0,0473196741950233	0,0731608276367188	2,9300000667572	0,0196507771761389
-0,048530608182773	0,0748809432983398	3	0,0201029997697333
-0,049508671509102	0,0759462203979492	3,05999994277954	0,0203075160243316
-0,050626458687475	0,0772244644165039	3,13000011444092	0,0208419060072629
-0,0517442495038267	0,0787776489257813	3,20000004768372	0,0210619509743992
-0,0528154596395325	0,0802704696655273	3,25999999046326	0,0217011056520278
-0,0540263936272822	0,081953239440918	3,32999992370605	0,0216530406760285
-0,0552373348909896	0,0833093414306641	3,40000009536743	0,0220950078073656
-0,0561688248126302	0,0844789581298828	3,46000003814697	0,0222877843043534
-0,0572866083530243	0,0860779266357422	3,52999997138977	0,0229015895456541
-0,0584043955313973	0,0876393432617188	3,59999990463257	0,0231052054004977
-0,0594290359003935	0,0888983917236328	3,66000008583069	0,0236547839449486
-0,0606865469308104	0,090249870300293	3,73000001907349	0,0240431782003725
-0,0618043341091834	0,0918686752319336	3,79999995231628	0,0244389557337854
-0,0627823974355124	0,0930726013183594	3,85999989509583	0,0246784948103596
-0,0638536148471758	0,0944091720581055	3,9300000667572	0,0250387474807212
-0,0650179790682159	0,0960848617553711	4	0,025577674023225
-0,0660426085232757	0,0973401489257813	4,05999994277954	0,0260029028140707
-0,0673001268296503	0,0989058456420898	4,13000011444092	0,0262038920482155
-0,068417917646002	0,100628662109375	4,19999980926514	0,0265966518782079
-0,0693959736963734	0,101456733703613	4,26000022888184	0,0270163145614788
-0,0705137645127252	0,102862442016602	4,32999992370605	0,0274252761300886
-0,0717246948624961	0,104531532287598	4,40000009536743	0,0275200072792359
-0,0727959122741595	0,105821098327637	4,46000003814697	0,0282021446764702
-0,074006849899888	0,107550361633301	4,53000020980835	0,0286391223198734
-0,0751712068449706	0,108675308227539	4,59999990463257	0,0288626088149613
-0,0761026967666112	0,110425224304199	4,65999984741211	0,0291704509436386
-0,077267068263609	0,111811218261719	4,73000001907349	0,0295962836389663
-0,0784779986133799	0,113129020690918	4,80000019073486	0,030076616894803
-0,0795492087490857	0,114317901611328	4,8600001335144	0,030190985853551
-0,0807135729701258	0,115874671936035	4,92999982833862	0,0307344271277543
-0,08183135651052	0,117595756530762	5	0,0310571085719857
-0,0827628537081182	0,118286903381348	5,05999994277954	0,031305509764934
-0,0838806372485124	0,12033854675293	5,13000011444092	0,0318194579449482
-0,0851381482789293	0,121391624450684	5,19999980926514	0,0320766157528851
-0,0861627922859043	0,122556198120117	5,26000022888184	0,0323449603456538
-0,0873271492309868	0,124175254821777	5,32999992370605	0,0328278765664436
-0,0884449400473386	0,125571647644043	5,40000009536743	0,0332414419972338
-0,0893764299689792	0,126840438842773	5,46000003814697	0,0334735232172534
-0,0905407869140618	0,128520690917969	5,53000020980835	0,0339410580636468
-0,0917517245397903	0,129790649414063	5,59999990463257	0,0344467989634722
-0,0928229419514537	0,130752777099609	5,65999984741211	0,0347107852576301
-0,0939407254918478	0,132351287841797	5,73000001907349	0,035143100831192
-0,0950585163081996	0,133779739379883	5,80000019073486	0,035405970265856
-0,096036572358571	0,135123764038086	5,8600001335144	0,0356820746674202
-0,0972475099842995	0,136800094604492	5,92999982833862	0,0360524827556219
-0,0984584476100281	0,138213684082031	6	0,0366209642379545
-0,0994830843410455	0,139567565917969	6,05999994277954	0,0370272791769821
-0,100647448562086	0,140732330322266	6,13000011444092	0,0373100629076362
-0,101718665973749	0,14231217956543	6,19999980926514	0,0377143769583199
-0,10269672202412	0,143442153930664	6,26000022888184	0,03807225584751
-0,103907666925807	0,145246810913086	6,32999992370605	0,0384151680918876
-0,105165177956223	0,146281219482422	6,40000009536743	0,0386868814530317
-0,106143234006595	0,148075302124023	6,46000003814697	0,0390816931030713
-0,107261024822947	0,149244293212891	6,53000020980835	0,0394188755308278
-0,108378815639298	0,150691284179688	6,59999990463257	0,0399283962906338
-0,109356878965627	0,15188948059082	6,65999984741211	0,0401565484935418
-0,110614389996044	0,153157135009766	6,73000001907349	0,0407985608035233
-0,111825327621773	0,154733795166016	6,80000019073486	0,041121180402115
-0,112803390948102	0,156305145263672	6,8600001335144	0,0414333044318482
-0,113921181764454	0,157704406738281	6,92999982833862	0,0419424759456888
-0,115038965304848	0,15843782043457	7	0,0421166478190571
-0,116063602035865	0,159731201171875	7,05999994277954	0,0422792181780096
-0,117321113066282	0,161538391113281	7,13000011444092	0,04272983642295
-0,118532050692011	0,163021240234375	7,19999980926514	0,043315245420672
-0,11951011401834	0,163998916625977	7,26000022888184	0,0436065238318406
